model,eval,rung,method,window,prr_mean,prr_std,n_seeds,degenerate_seeds,layers
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,md_mean_L9,ref,-0.007318,0.002119,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,msp_satmd_alllayer,ref,0.106817,0.026528,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,msp_satrmd_alllayer,ref,0.176285,0.028254,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L0,ref,-0.023962,0.001756,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L1,ref,-0.05162,0.001418,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L10,ref,-0.087335,0.005024,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L11,ref,-0.072609,0.005706,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L12,ref,-0.042044,0.007142,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L13,ref,-0.034512,0.010139,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L14,ref,-0.064991,0.00824,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L15,ref,-0.086506,0.002194,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L16,ref,-0.0636,0.003881,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L17,ref,-0.138878,0.001185,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L18,ref,-0.168469,0.002243,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L19,ref,-0.129366,0.002196,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L2,ref,-0.099586,0.003557,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L20,ref,-0.144564,0.001419,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L21,ref,-0.135925,0.002388,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L22,ref,-0.121251,0.005255,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L23,ref,-0.1168,0.003725,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L24,ref,-0.11307,0.003573,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L25,ref,-0.1039,0.003225,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L26,ref,-0.099343,0.003602,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L27,ref,-0.106165,0.003216,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L28,ref,-0.109219,0.002589,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L29,ref,-0.105094,0.003494,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L3,ref,-0.082991,0.005811,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L30,ref,-0.111014,0.002803,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L32,ref,-0.080402,0.003345,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L4,ref,-0.062523,0.003333,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L5,ref,-0.057807,0.00211,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L6,ref,-0.083222,0.001873,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L7,ref,-0.074198,0.005118,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L8,ref,-0.089484,0.00446,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,rmd_mean_L9,ref,-0.114604,0.001238,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,satmd_alllayer,ref,-0.0423,0.028226,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,med_quad,SameTask-long,satrmd_alllayer,ref,-0.044907,0.023246,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,huq_satmd_alllayer,ref,0.117718,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,huq_satrmd_alllayer,ref,0.230401,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L0,ref,-0.224103,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L1,ref,-0.375399,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L10,ref,-0.18964,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L11,ref,-0.021864,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L12,ref,0.027085,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L13,ref,0.113427,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L14,ref,-0.077252,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L15,ref,-0.150513,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L16,ref,-0.21149,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L17,ref,-0.281805,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L18,ref,-0.372414,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L19,ref,-0.426588,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L2,ref,-0.505216,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L20,ref,-0.458792,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L21,ref,-0.464589,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L22,ref,-0.486246,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L23,ref,-0.492496,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L24,ref,-0.47589,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L25,ref,-0.473388,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L26,ref,-0.503272,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L27,ref,-0.491998,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L28,ref,-0.493244,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L29,ref,-0.496901,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L3,ref,-0.593647,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L30,ref,-0.528799,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L32,ref,-0.381327,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L4,ref,-0.563355,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L5,ref,-0.533073,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L6,ref,-0.487781,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L7,ref,-0.454576,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L8,ref,-0.379548,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,md_mean_L9,ref,-0.208351,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,msp_satmd_alllayer,ref,0.090311,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,msp_satrmd_alllayer,ref,0.135752,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L0,ref,0.156686,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L1,ref,-0.043835,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L10,ref,-0.144069,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L11,ref,-0.028011,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L12,ref,-0.011914,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L13,ref,0.0403,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L14,ref,-0.108576,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L15,ref,-0.147638,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L16,ref,-0.173063,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L17,ref,-0.187266,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L18,ref,-0.258665,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L19,ref,-0.313569,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L2,ref,-0.061848,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L20,ref,-0.343074,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L21,ref,-0.330178,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L22,ref,-0.353407,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L23,ref,-0.338956,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L24,ref,-0.318588,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L25,ref,-0.307058,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L26,ref,-0.354405,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L27,ref,-0.333679,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L28,ref,-0.318167,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L29,ref,-0.309052,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L3,ref,-0.218139,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L30,ref,-0.318716,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L32,ref,-0.295755,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L4,ref,-0.292514,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L5,ref,-0.305056,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L6,ref,-0.285796,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L7,ref,-0.267169,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L8,ref,-0.275916,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,rmd_mean_L9,ref,-0.151115,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,satmd_alllayer,ref,0.117718,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,1ds-Diff-long,satrmd_alllayer,ref,0.230401,0.0,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,DiffTask-long,huq_satmd_alllayer,ref,-0.117609,0.02324,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
meta-llama/Meta-Llama-3.1-8B,pubmed_qa,DiffTask-long,huq_satrmd_alllayer,ref,-0.035502,0.127937,3,0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;32
